playerID,Seasons,Hits,RBIs,Runs,Stolen_Bases,Strike_Outs,Home_Runs,Walks,Games,Triples,Doubles,Caught_Stealing,At_Bats,Intentional_Walks,Hit_By_Pitch,Sacrifice_Hits,Sacrifice_Flies,Ground_Into_Double_Plays
trowbbo01,5,6,0,3,0,32,0,3,116,0,1,0,77,0,0,3,0,1
troybu01,1,0,0,0,0,NULL,0,0,1,0,0,NULL,2,NULL,0,0,NULL,NULL
troyda01,6,274,51,166,NULL,52,4,41,292,20,42,NULL,1127,NULL,7,NULL,NULL,NULL
truaxfr01,1,1,1,0,0,1,0,1,1,0,0,NULL,3,NULL,0,NULL,NULL,NULL
trubych01,5,189,107,78,5,205,23,38,263,9,42,5,819,4,9,6,12,13
trubyha01,3,73,50,31,12,16,2,18,70,2,5,NULL,260,NULL,6,4,NULL,NULL
truckvi01,19,171,70,63,1,153,2,9,517,1,23,1,949,0,2,46,3,31
truesfr01,4,147,40,68,41,108,1,91,216,2,12,11,668,NULL,5,13,NULL,NULL
trujijj01,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
trujimi01,6,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
trumbed01,1,10,NULL,5,NULL,NULL,0,2,25,0,2,NULL,86,NULL,0,NULL,NULL,NULL
trumbma01,10,1013,626,531,23,1092,218,297,1085,11,179,14,4056,20,16,0,19,104
tsamige01,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
tsaoch01,6,3,0,3,0,1,0,0,57,0,2,0,14,0,0,2,0,0
tsengje01,2,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
tsitojo01,11,22,7,9,0,64,0,6,149,0,2,0,198,0,1,14,2,6
tubbsgr01,1,11,2,10,3,10,1,14,35,0,0,1,59,0,1,0,0,0
tuckeed01,4,13,7,9,1,20,1,10,51,0,2,1,103,0,3,2,0,2
tuckeky01,1,9,4,10,1,13,0,6,28,1,2,1,64,0,2,0,0,1
tuckemi01,14,1047,528,625,114,960,125,490,1417,49,208,56,4083,31,39,41,33,67
tuckeol01,2,11,10,6,0,5,1,11,34,0,2,2,71,NULL,1,4,NULL,NULL
tuckepr01,5,133,68,65,0,151,23,41,243,1,38,2,600,0,9,0,1,7
tuckery01,2,0,0,0,0,4,0,0,18,0,0,0,7,0,0,0,0,0
tucketh01,9,570,179,325,77,237,9,291,701,24,79,47,2231,NULL,4,16,NULL,17
tucketj01,5,10,0,4,0,10,0,0,173,0,1,0,36,0,0,1,0,0
tucketo01,15,1882,932,1084,352,394,42,481,1688,85,240,NULL,6482,NULL,272,38,NULL,NULL
tucketo02,2,5,1,1,0,15,0,0,25,0,0,NULL,49,NULL,0,3,NULL,NULL
tudorjo01,13,59,18,22,1,120,0,17,289,2,7,1,384,0,0,41,1,3
tueroos01,3,11,6,6,0,10,0,4,59,0,1,0,51,0,0,2,0,0
tuftsbo01,3,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0
tuiasma01,5,74,45,41,0,128,12,38,155,1,15,0,360,0,4,1,1,6
tuivasa01,6,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0
tulowtr01,13,1389,779,761,57,896,224,509,1286,24,263,32,4793,48,47,10,43,145
tunnele01,6,16,7,5,0,54,0,2,133,2,0,1,138,0,0,15,1,0
tupmama01,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
turanbr01,2,56,15,31,9,45,1,24,78,2,16,3,252,0,3,4,0,3
turbege01,3,10,2,3,0,12,0,1,62,1,0,0,59,NULL,0,2,NULL,NULL
turbije01,1,11,NULL,5,NULL,NULL,0,3,13,0,4,NULL,49,NULL,NULL,NULL,NULL,NULL
turched01,1,3,1,4,0,1,0,3,11,0,0,0,13,NULL,0,0,NULL,1
turgepe01,1,1,0,1,0,0,0,0,3,0,0,0,6,NULL,0,0,NULL,NULL
turklu01,1,1,1,0,0,1,0,0,5,0,0,0,4,NULL,0,0,NULL,NULL
turlebo01,13,69,32,44,1,191,4,31,310,0,10,1,547,0,3,37,2,8
turleni01,1,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0
turnbde01,7,0,0,0,0,1,0,0,257,0,0,0,2,0,0,0,0,0
turnbsp01,1,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0
turnech01,8,90,36,49,5,89,4,36,158,2,16,2,379,0,4,4,4,6
turneea01,2,18,5,10,1,13,3,4,42,0,0,NULL,75,NULL,0,0,NULL,3
turneja01,10,7,0,1,0,38,0,2,102,1,2,0,77,0,0,12,0,2
turneje01,11,448,238,222,45,245,45,159,733,9,73,24,1742,17,7,8,15,27
turneji01,10,87,22,32,0,39,1,8,238,1,16,1,399,NULL,4,17,NULL,7
turneju01,11,844,405,398,32,469,93,282,937,8,201,10,2892,14,73,5,26,79
turneke01,1,0,0,0,0,4,0,1,13,0,0,0,4,0,0,0,0,0
turnema01,2,0,0,0,0,2,0,0,64,0,0,0,2,0,0,0,0,0
turnesh01,3,26,6,9,2,24,0,14,56,0,5,1,110,0,0,2,2,5
turnest01,1,11,7,4,0,22,2,5,37,0,3,0,82,0,0,1,1,5
turnete01,17,1499,528,699,256,434,8,435,1659,77,207,24,5921,NULL,34,268,NULL,NULL
turnete02,1,0,0,0,0,1,0,0,1,0,0,0,1,NULL,0,0,NULL,NULL
turneti01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
turneto01,6,165,63,63,4,84,7,51,233,4,29,2,696,NULL,1,7,NULL,24
turnetr01,4,411,159,236,124,283,44,117,360,20,66,25,1423,3,10,2,3,12
turnetu01,7,482,215,298,53,101,7,129,379,38,67,NULL,1504,NULL,10,25,NULL,NULL
tuttlbi01,12,1105,443,578,38,416,67,480,1270,47,149,44,4268,18,13,52,29,143
tutwiel01,1,0,0,0,0,0,0,0,2,0,0,NULL,1,NULL,0,0,NULL,NULL
tutwigu01,2,16,10,7,2,12,0,6,27,1,2,NULL,79,NULL,0,1,NULL,NULL
twinear01,2,55,27,30,2,13,1,10,52,1,6,NULL,175,NULL,7,1,NULL,NULL
twinitw01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
twitcla01,10,676,384,362,84,231,19,168,639,40,103,NULL,2571,NULL,19,9,NULL,NULL
twitcwa01,12,33,11,9,0,164,0,8,282,0,8,0,260,0,0,20,1,2
twittje01,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
twombba01,2,109,32,47,9,30,3,28,165,2,9,15,358,NULL,1,8,NULL,NULL
twombcy01,1,0,0,0,0,4,0,0,7,0,0,0,10,NULL,0,0,NULL,NULL
twombge01,5,88,33,35,21,41,0,41,150,7,1,3,417,NULL,5,16,NULL,NULL
tyackji01,1,40,23,11,1,9,0,14,54,1,8,1,155,NULL,0,2,NULL,3
tylerfr01,1,2,2,2,0,5,0,1,6,0,0,NULL,19,NULL,0,1,NULL,NULL
tylerjo01,2,17,12,7,0,6,2,4,16,1,2,NULL,53,NULL,1,1,NULL,0
tylerle01,12,189,75,85,0,143,4,80,390,2,33,0,870,NULL,1,35,NULL,NULL
tynerja01,9,373,94,168,61,137,1,68,440,11,41,15,1358,2,13,20,8,29
tyngji01,2,5,0,2,0,1,0,0,4,0,1,NULL,15,NULL,0,NULL,NULL,NULL
tyreeea01,1,0,0,1,0,0,0,0,1,0,0,NULL,4,NULL,0,0,NULL,NULL
tyrivda01,1,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,0,0
tyronji01,4,92,32,52,6,77,8,32,177,3,11,3,405,2,0,5,5,7
tyronwa01,1,13,8,3,0,21,1,3,30,0,1,0,57,2,0,1,1,0
tysonmi01,10,714,269,281,23,411,27,175,1017,28,118,18,2959,56,14,30,22,70
tysontu01,1,0,0,0,0,0,0,0,1,0,0,NULL,1,NULL,0,0,NULL,0
tysonty01,3,197,73,89,14,61,5,35,199,4,34,NULL,704,NULL,7,14,NULL,NULL
uchriji01,1,0,0,0,0,0,0,0,3,0,0,0,2,NULL,0,0,NULL,NULL
ueckebo01,7,146,74,65,0,167,14,96,297,0,22,3,731,12,3,8,5,18
ueharko01,10,0,0,0,0,1,0,1,436,0,0,0,2,0,0,0,0,0
ugglada01,11,1149,706,759,26,1341,235,626,1346,18,238,21,4759,22,70,12,42,74
uguetlu01,2,6,2,23,10,8,1,3,74,0,0,4,28,0,0,0,0,0
uhaltfr01,1,40,16,28,6,12,0,29,57,1,5,5,165,NULL,1,4,NULL,NULL
uhlaete01,8,772,285,343,52,277,36,202,898,21,114,35,2932,20,12,25,20,33
uhlbo01,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
uhlege01,19,393,187,172,6,112,9,98,722,21,60,8,1360,0,4,36,0,0
uhlerma01,1,12,3,12,4,11,0,5,46,0,2,NULL,56,NULL,0,0,NULL,NULL
uhlirch01,1,4,3,3,0,6,0,2,14,0,0,0,27,NULL,0,1,NULL,NULL
ujdurje01,5,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
ulisnmi01,1,7,4,4,0,0,1,1,11,0,1,NULL,18,NULL,0,0,NULL,0
ullgesc01,1,15,5,8,0,21,0,5,35,0,4,2,79,0,1,0,0,6
ullrisa01,2,7,0,2,0,7,0,1,31,0,1,0,25,NULL,0,1,NULL,0
ulricdu01,3,23,4,7,1,28,0,8,98,0,3,0,138,NULL,0,5,NULL,NULL
ulricge01,3,15,1,5,3,5,0,1,21,0,2,NULL,72,NULL,3,2,NULL,NULL
umbacar01,2,1,0,1,0,3,0,1,23,0,0,0,8,0,1,1,0,0
umbarji01,5,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
umbriji01,5,5,1,1,0,3,0,0,88,0,0,0,28,0,0,4,0,0
umphlto01,3,285,111,108,7,107,6,75,361,8,45,5,1160,0,2,13,2,29
underdu01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
underfr01,1,7,0,3,0,4,0,2,7,1,0,NULL,18,NULL,0,0,NULL,NULL
underpa01,4,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0
underto01,13,18,16,10,0,45,0,10,380,0,2,0,154,0,0,13,2,7
underwi01,2,4,1,2,0,2,0,1,15,0,2,0,12,NULL,0,1,NULL,NULL
unglabo01,8,554,216,188,66,246,5,88,595,35,67,NULL,2150,NULL,5,64,NULL,NULL
unroeti01,5,21,11,13,2,32,3,11,79,0,3,1,95,0,1,1,0,0
unseral01,4,85,30,41,0,43,4,32,120,4,15,1,338,NULL,3,3,NULL,8
unserde01,16,1344,481,617,64,675,87,481,1799,42,179,60,5215,62,9,65,43,62
upchuwo01,2,3,1,0,0,4,0,0,10,0,1,0,14,NULL,0,0,NULL,NULL
uphambi01,2,6,0,2,0,14,0,3,36,0,1,NULL,45,NULL,0,0,NULL,NULL
uphamjo01,2,4,0,1,0,3,0,0,21,0,0,0,13,0,0,0,0,0
uppje01,1,2,2,0,0,3,0,0,7,0,1,NULL,9,NULL,0,0,NULL,NULL
uprigdi01,1,2,1,3,0,3,1,1,9,0,0,0,8,NULL,0,0,NULL,0
upshace01,11,12,3,3,0,23,1,3,348,0,0,0,75,0,0,14,0,1
upshawi01,10,1103,528,596,88,642,123,452,1264,45,199,59,4203,50,23,30,28,60
uptonbi01,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
uptonbj01,13,1260,586,723,300,1561,164,589,1469,32,262,92,5175,23,24,22,44,98
uptonju01,13,1604,897,955,146,1720,286,697,1634,38,324,55,5989,49,67,3,50,119
uptonto01,3,118,42,60,8,67,2,65,181,9,9,3,525,NULL,2,13,NULL,13
urbanbi01,7,791,207,379,24,252,19,198,763,27,123,NULL,3046,NULL,21,80,NULL,53
urbanja01,3,18,7,3,2,22,0,2,76,0,1,0,86,0,1,1,0,2
urbanlu01,2,35,12,11,1,7,0,3,50,0,5,NULL,128,NULL,2,2,NULL,NULL
urbanto01,5,16,4,6,0,18,1,7,83,0,1,0,65,0,0,7,0,0
urbinug01,14,5,1,3,0,32,0,3,583,0,0,0,53,0,0,4,0,0
urdanli01,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
urenajo01,4,11,3,5,0,83,0,2,117,0,2,0,126,0,0,15,0,0
urenari01,2,43,10,16,3,60,2,13,61,0,8,1,167,0,0,3,0,3
uriasju01,3,4,2,0,0,14,0,0,26,0,0,0,29,0,0,5,0,1
uriaslu01,1,10,5,5,1,10,2,3,12,0,1,0,48,0,1,0,1,0
uribejo01,10,738,219,307,74,425,19,256,1038,34,99,46,3064,84,4,37,8,33
uribeju01,18,1568,816,724,48,1224,199,388,1826,43,323,39,6161,25,46,63,57,154
urreajo01,5,12,4,2,0,20,0,10,139,0,0,0,74,0,0,7,0,1
urruthe01,2,25,8,8,0,14,1,2,34,1,1,0,92,0,0,0,0,3
urshegi01,3,105,39,46,0,90,8,28,167,1,16,1,466,0,3,2,0,16
urylo01,1,1,0,0,0,1,0,0,2,0,0,NULL,7,NULL,0,0,NULL,NULL
usherbo01,7,259,102,133,9,136,18,90,428,4,41,5,1101,2,4,20,3,26
ussatdu01,2,3,2,4,0,1,0,0,5,1,0,0,17,NULL,2,0,NULL,NULL
utleych01,17,1885,1025,1103,154,1193,259,724,1937,58,411,22,6857,62,204,6,72,93
vachete01,1,79,48,41,2,33,3,21,110,7,15,2,252,NULL,7,3,NULL,NULL
vadebge01,1,3,3,1,NULL,2,0,1,4,0,0,NULL,14,NULL,NULL,NULL,NULL,NULL
vahreha01,1,0,0,0,0,1,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
vailbo01,1,1,0,0,0,1,0,1,4,0,0,NULL,3,NULL,0,0,NULL,NULL
vailmi01,12,447,219,146,3,317,34,81,665,11,71,17,1604,5,5,2,13,43
valaich01,4,59,24,20,1,63,5,13,99,1,11,0,248,1,3,2,2,9
valaipa01,3,71,47,39,0,91,16,16,191,0,17,0,323,0,0,7,1,5
valbulu01,11,710,367,377,11,788,114,374,1011,9,169,16,3148,17,19,9,21,57
valdeca01,2,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,0
valdeca02,1,1,0,0,1,3,0,0,7,0,0,0,7,0,0,0,0,0
valdece01,3,0,0,0,0,3,0,0,20,0,0,0,4,0,0,0,0,0
valdeef01,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
valdefr01,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
valdeis01,15,52,17,20,4,122,1,13,326,0,9,0,399,0,0,61,1,6
valdejo01,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
valdejo02,4,92,52,52,15,89,15,27,214,3,14,6,426,0,5,9,0,4
valdejo03,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
valdeju01,4,18,8,11,3,18,1,1,65,0,2,1,87,0,2,5,1,0
valdelu01,5,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
valdema01,6,4,1,1,0,15,0,2,144,0,0,0,43,0,1,0,0,0
valdema02,3,43,21,18,1,60,2,29,91,0,8,0,181,1,4,0,2,3
valdeme01,5,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,0
valdepe01,3,21,8,7,0,15,1,8,53,1,7,1,85,0,0,0,0,1
valdera01,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
valdera02,6,5,1,1,0,3,0,0,103,0,2,0,13,0,0,5,0,0
valdere01,1,0,0,1,0,2,0,2,5,0,0,0,3,0,0,0,0,0
valdero01,1,0,0,0,0,0,0,0,1,0,0,0,1,NULL,0,0,NULL,0
valdesa01,8,176,67,96,14,129,7,57,382,3,23,10,765,9,5,5,6,15
valdese01,9,4,1,1,0,14,0,0,116,0,0,0,33,0,0,3,0,0
valdewi01,8,270,107,131,17,173,6,69,439,11,47,9,1142,10,4,21,4,46
valdijo01,5,213,85,89,6,132,9,79,401,8,26,6,971,3,8,15,7,27
valenbe01,1,3,0,0,0,0,0,1,10,0,1,0,14,0,0,0,0,0
valenbo01,1,0,0,0,NULL,0,0,0,1,0,0,NULL,3,NULL,NULL,NULL,NULL,NULL
valenbo02,12,441,157,176,27,134,12,140,639,9,59,20,1698,5,9,35,27,49
valenco01,2,9,3,6,0,29,0,1,46,0,3,0,72,0,0,5,0,0
valenda01,12,795,397,360,11,651,96,217,865,12,154,16,2963,8,8,1,33,93
valenel01,11,881,474,380,59,462,123,180,894,15,169,37,3166,9,7,5,34,81
valener01,5,95,37,50,0,101,13,41,205,2,20,1,406,7,2,0,1,11
valenfe01,18,187,84,56,0,145,10,8,474,1,26,2,936,0,0,93,6,12
valenfr01,8,360,138,180,47,228,36,156,533,10,56,16,1458,2,27,12,6,32
valenja01,10,379,210,154,0,257,45,131,631,5,82,0,1507,12,4,4,17,39
valenje01,1,14,6,8,0,24,1,8,46,1,5,0,79,0,1,0,1,1
valenjo01,1,17,NULL,9,NULL,NULL,0,2,16,0,4,NULL,60,NULL,NULL,NULL,NULL,NULL
valenjo02,11,1093,558,614,47,524,124,463,1105,17,281,31,3917,15,53,36,42,91
valenjo03,16,1348,816,872,136,1294,249,630,1678,41,302,56,5539,54,29,70,49,66
valenjo04,3,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0
valenvi01,7,12,0,1,0,20,0,4,108,0,0,1,55,0,0,3,0,0
valerbr01,3,16,8,8,1,13,0,8,37,1,0,0,74,0,0,2,2,0
valerju01,5,1,2,0,0,1,0,0,85,0,0,0,5,0,0,0,0,0
valeryo01,1,0,1,1,0,5,0,1,7,0,0,0,10,0,1,1,0,0
valleda01,14,658,350,314,5,413,77,258,970,12,121,7,2775,11,63,33,17,105
vallehe01,1,4,2,1,0,3,0,2,9,0,0,0,13,0,0,0,0,0
valoel01,23,1420,601,768,110,284,58,942,1806,73,228,79,5029,12,38,65,17,111
valvejo01,12,1,0,1,0,1,0,0,626,0,1,0,2,0,0,0,0,0
vanalcl01,2,2,1,3,0,3,1,1,6,0,0,0,8,0,0,0,0,0
vanatru01,8,47,17,24,1,34,2,5,208,1,8,0,206,NULL,0,15,NULL,0
vanbejo01,3,2,2,3,0,8,1,3,26,0,1,0,21,0,0,4,0,0
vanbroz01,2,1,0,1,0,2,0,2,11,0,0,0,5,0,0,0,0,0
vanbude01,2,11,3,2,2,2,0,3,13,0,2,NULL,44,NULL,0,2,NULL,NULL
vanbuje01,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
vanbuty01,2,5,1,2,1,10,1,6,14,0,3,0,38,0,0,0,0,0
vancaal01,3,116,41,44,4,42,0,24,140,6,20,2,444,NULL,1,8,NULL,NULL
vanceco01,2,2,0,2,0,2,0,0,11,0,1,0,8,0,0,2,0,0
vanceda01,18,146,75,68,1,287,7,79,442,1,23,0,971,0,7,55,0,4
vancejo01,3,5,2,3,0,5,0,0,16,0,2,0,20,NULL,0,0,NULL,NULL
vancesa01,2,7,2,2,0,10,0,2,30,0,1,0,42,0,0,4,0,0
vancuch01,3,11,5,4,0,9,0,1,44,0,1,0,51,NULL,1,4,NULL,0
vancujo01,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
vandaca01,1,34,9,25,7,15,0,9,43,0,4,NULL,136,NULL,1,21,NULL,NULL
vandeed01,7,0,0,1,0,1,0,0,414,0,0,0,1,0,0,0,0,0
vandehy01,7,15,8,7,0,11,0,3,90,1,0,0,89,NULL,0,5,NULL,4
vandejo01,13,104,26,58,1,201,1,41,382,2,12,0,685,NULL,0,60,NULL,8
vandejo02,16,717,430,374,38,698,97,385,1372,18,170,20,2751,32,8,2,20,53
vanderi01,7,1,0,1,0,31,0,1,50,0,0,0,47,0,0,6,0,0
vandufr01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
vandybe01,2,1,0,0,0,1,0,0,5,0,0,NULL,7,NULL,0,0,NULL,NULL
vandybi01,3,134,56,78,74,2,2,25,136,11,15,NULL,530,NULL,3,NULL,NULL,NULL
vanegti01,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
vanevjo01,3,12,9,7,0,20,2,5,40,1,1,0,47,0,0,0,0,0
vangiel01,11,146,53,61,0,98,8,21,373,4,30,1,601,NULL,5,24,NULL,NULL
vangoda01,5,89,38,30,1,63,3,39,183,1,12,0,420,6,2,4,3,14
vanhage01,18,2544,1015,1642,583,498,69,871,1990,161,286,NULL,8043,NULL,38,65,NULL,NULL
vanhean01,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
vanlawi01,4,20,6,6,0,85,1,3,84,0,4,0,164,0,0,13,1,3
vannjo01,1,0,0,0,0,1,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
vannoja01,1,0,0,1,0,6,0,1,6,0,0,0,7,NULL,0,0,NULL,0
vanpoto01,14,9,2,5,0,22,0,2,359,0,1,0,57,0,0,11,0,0
vanroma01,6,493,303,232,2,155,20,139,529,27,94,NULL,1844,NULL,8,19,NULL,60
vanrybe01,4,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0
vanslan01,14,1562,792,835,245,1063,164,667,1658,91,293,59,5711,55,27,12,61,94
vanslsc01,6,184,95,84,11,223,29,85,355,1,44,6,760,4,14,2,8,20
vanzadi01,1,8,1,1,1,6,0,1,10,0,1,NULL,31,NULL,1,NULL,NULL,NULL
vanzaik01,3,76,20,32,7,53,1,7,100,1,15,NULL,339,NULL,1,9,NULL,NULL
vargaan01,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
vargace01,1,0,0,0,0,5,0,0,7,0,0,0,8,0,0,1,0,0
vargacl01,10,15,7,5,0,60,0,3,217,0,4,0,188,0,0,33,0,6
vargaed01,2,10,5,4,0,7,0,3,26,0,3,0,39,0,0,0,1,0
vargail01,2,8,8,6,1,7,1,1,26,0,1,0,32,0,0,0,0,2
vargaja01,13,21,4,8,0,25,0,4,270,0,3,0,92,0,0,5,0,0
vargake01,4,197,116,104,0,251,35,65,236,1,38,0,783,4,5,0,6,24
vargaro01,1,1,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0
vargubi01,2,3,2,1,0,0,0,0,15,0,0,0,12,0,0,0,0,0
varitja01,15,1307,757,664,25,1216,193,614,1546,14,306,18,5099,59,61,22,43,129
varnebu01,1,0,0,0,0,1,0,1,2,0,0,0,4,NULL,0,0,NULL,1
varnedi01,1,1,2,0,0,0,0,0,3,0,0,NULL,6,NULL,0,0,NULL,NULL
varnepe01,5,47,15,18,2,47,5,10,69,1,7,0,190,1,1,0,1,4
varshga01,8,204,84,101,27,146,10,55,571,11,41,5,837,7,7,6,5,8
varvaan01,6,0,0,0,0,1,0,0,166,0,0,0,1,0,0,0,0,0
vasbica01,1,1,0,0,0,1,0,0,2,0,0,NULL,2,NULL,0,0,NULL,NULL
vasquan01,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
vasquan02,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
vasques01,4,0,0,0,0,1,0,0,147,0,0,0,2,0,0,0,0,0
vasqujo01,2,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0
vasqura01,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
vasquvi01,2,0,0,0,0,4,0,0,19,0,0,0,10,0,0,1,0,0
vastoje01,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
vatchji01,4,27,11,11,1,27,1,12,87,1,3,0,109,0,0,1,0,1
vaughar01,14,2103,926,1173,118,276,96,937,1817,128,356,NULL,6622,NULL,46,116,NULL,70
vaughbo01,2,148,32,70,25,39,0,59,149,9,19,NULL,535,NULL,3,42,NULL,NULL
vaughch01,2,1,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0
vaughde01,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
vaughfa01,14,946,525,474,92,166,21,151,915,53,147,NULL,3454,NULL,14,26,NULL,NULL
vaughfr01,2,91,46,38,2,72,2,32,110,5,9,5,377,NULL,2,6,NULL,5
vaughgl01,1,5,0,1,1,5,0,2,9,0,0,0,30,0,0,0,0,1
vaughgr01,16,1475,1072,1017,121,1513,355,865,1731,23,284,59,6103,54,37,11,54,101
vaughhi01,14,159,61,81,12,253,3,68,392,6,25,2,921,NULL,3,23,NULL,NULL
vaughmo01,12,1620,1064,861,30,1429,328,725,1512,10,270,18,5532,144,108,0,45,136
vaughpo01,3,9,2,4,0,10,0,1,24,0,0,0,41,0,0,1,0,2
vaughro01,1,0,0,0,0,1,0,0,2,0,0,0,2,NULL,0,0,NULL,NULL
vazquch01,4,227,80,103,11,177,10,59,291,3,46,3,922,3,9,4,5,26
vazquja01,14,114,29,43,0,95,1,24,459,2,14,1,560,0,1,105,2,8
vazqura01,10,496,176,244,20,414,22,217,696,17,86,7,1951,14,7,34,18,25
veachal01,1,0,0,0,0,3,0,0,2,0,0,0,4,NULL,0,0,NULL,NULL
veachbo01,16,2063,1166,953,195,367,64,571,1821,147,393,84,6656,NULL,59,271,NULL,NULL
veachpe01,4,76,37,39,9,31,3,51,100,6,12,NULL,353,NULL,3,NULL,NULL,NULL
vealco01,6,141,51,75,2,69,1,56,247,3,26,9,611,1,5,23,6,19
vealdo01,5,0,0,0,0,0,0,0,105,0,0,0,0,0,0,1,0,0
vealebo01,14,72,18,26,0,337,0,18,399,1,7,0,630,0,0,28,0,8
veddelo01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vegaje01,3,58,33,26,7,28,5,11,87,0,6,1,236,1,0,2,4,6
veigeal01,1,0,0,0,0,1,0,0,2,0,0,NULL,1,NULL,0,0,NULL,0
veilbu01,2,7,2,2,0,4,0,0,13,0,1,NULL,30,NULL,0,0,NULL,NULL
velanjo01,10,46,23,21,2,66,2,26,174,1,12,0,244,1,3,4,1,1
velarra01,18,1171,445,633,78,853,100,463,1273,23,214,37,4244,6,49,38,19,118
velasgu01,2,37,25,8,0,42,4,14,94,0,2,0,166,2,0,0,1,3
velasvi01,4,23,2,7,0,31,0,2,91,0,2,0,104,0,0,8,0,4
velazan01,1,3,0,3,1,3,0,1,13,0,1,0,10,0,1,0,0,0
velazca01,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
velazfr01,2,10,5,3,0,6,0,2,21,0,3,0,39,0,0,0,0,2
velazgi01,5,17,4,2,0,11,0,1,33,0,1,0,73,0,1,0,1,0
velazhe01,2,0,0,0,0,0,0,0,55,0,0,0,2,0,0,0,0,0
velezeu01,5,160,72,89,31,118,8,40,259,14,31,11,663,3,4,8,3,17
velezot01,11,452,272,244,6,414,78,336,637,11,87,10,1802,17,11,9,16,41
veltmpa01,6,5,2,4,0,3,0,4,23,1,0,0,38,NULL,0,0,NULL,0
venabma01,12,337,128,176,64,218,18,120,727,17,57,18,1397,9,7,23,13,18
venabwi01,10,707,307,378,135,748,81,254,967,39,118,31,2836,26,26,15,15,34
venafmi01,7,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0
vendipa01,4,0,0,0,0,1,0,0,56,0,0,0,1,0,0,0,0,0
ventejo01,5,0,0,0,0,1,0,0,280,0,0,0,1,0,0,0,0,0
ventomi01,2,5,1,3,0,6,0,4,11,0,1,0,20,1,0,0,0,0
venturo01,17,1885,1182,1006,24,1179,294,1075,2079,14,338,38,7064,132,23,33,76,176
ventuvi01,1,12,2,4,0,4,0,4,18,0,0,0,58,NULL,0,0,NULL,3
ventuyo01,4,2,0,1,0,10,0,0,94,0,0,0,13,0,0,1,0,0
verasda01,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
verasjo01,12,0,0,1,0,0,0,1,440,0,0,0,0,0,0,0,0,0
